,dropoff_node,pickup_node,distance,dropoff_longitude,dropoff_latitude,pickup_longitude,pickup_latitude
0,21,8,0.08606971448790074,0.0,0.0,0.0,0.0
0,21,9,0.07341746101809457,0.0,0.0,0.0,0.0
0,21,10,0.030320341085768074,0.0,0.0,0.0,0.0
0,21,11,0.020471591089638114,0.0,0.0,0.0,0.0
0,21,12,0.08299569663654353,0.0,0.0,0.0,0.0
0,21,14,0.05388379654361026,0.0,0.0,0.0,0.0
0,21,15,0.04323037589879004,0.0,0.0,0.0,0.0
0,21,16,0.02574880416178453,0.0,0.0,0.0,0.0
0,21,17,0.01562302438123413,0.0,0.0,0.0,0.0
0,21,18,0.006429503591806005,0.0,0.0,0.0,0.0
0,21,19,0.03435014741331144,0.0,0.0,0.0,0.0
0,21,23,0.045318310272358525,0.0,0.0,0.0,0.0
0,21,24,0.08072576023943295,0.0,0.0,0.0,0.0
0,21,25,0.07109611975836998,0.0,0.0,0.0,0.0
0,21,26,0.02430501714623695,0.0,0.0,0.0,0.0
0,21,27,0.03352496871720462,0.0,0.0,0.0,0.0
0,21,31,0.038748736420271455,0.0,0.0,0.0,0.0
0,21,32,0.021728260839351858,0.0,0.0,0.0,0.0
0,21,33,0.05172388735595352,0.0,0.0,0.0,0.0
0,21,34,0.036100117449516946,0.0,0.0,0.0,0.0
0,21,35,0.06558886308890616,0.0,0.0,0.0,0.0
0,21,36,0.014277187054566775,0.0,0.0,0.0,0.0
0,21,37,0.07527062660476007,0.0,0.0,0.0,0.0
0,21,38,0.059432811983665304,0.0,0.0,0.0,0.0
0,21,39,0.0218170572136554,0.0,0.0,0.0,0.0
0,21,40,0.07710334797796145,0.0,0.0,0.0,0.0
0,21,41,0.08646231566132005,0.0,0.0,0.0,0.0
0,21,42,0.05049534122084469,0.0,0.0,0.0,0.0
0,21,43,0.06842655942369998,0.0,0.0,0.0,0.0
0,21,44,0.0746960566229674,0.0,0.0,0.0,0.0
0,21,45,0.07266965751116303,0.0,0.0,0.0,0.0
0,21,46,0.010414377044305746,0.0,0.0,0.0,0.0
0,21,47,0.06087605539758339,0.0,0.0,0.0,0.0
0,21,48,0.05820067732515507,0.0,0.0,0.0,0.0
0,21,49,0.07564065657597882,0.0,0.0,0.0,0.0
0,21,50,0.014042831554520676,0.0,0.0,0.0,0.0
0,21,51,0.0162926818160511,0.0,0.0,0.0,0.0
0,21,52,0.06586217603002023,0.0,0.0,0.0,0.0
0,21,53,0.019633890334993038,0.0,0.0,0.0,0.0
0,21,54,0.006897057232648892,0.0,0.0,0.0,0.0
0,21,55,0.018760644487711017,0.0,0.0,0.0,0.0
0,21,56,0.07881596410811713,0.0,0.0,0.0,0.0
0,21,57,0.048205839245086035,0.0,0.0,0.0,0.0
0,21,58,0.01752016150286583,0.0,0.0,0.0,0.0
0,21,59,0.07229286094854519,0.0,0.0,0.0,0.0
0,21,60,0.08676132927003394,0.0,0.0,0.0,0.0
0,21,61,0.02767423523493387,0.0,0.0,0.0,0.0
0,21,62,0.07218113577976108,0.0,0.0,0.0,0.0
0,21,63,0.032582084050417244,0.0,0.0,0.0,0.0
0,22,0,0.023142054109535543,0.0,0.0,0.0,0.0
0,22,1,0.025773701353643645,0.0,0.0,0.0,0.0
0,22,2,0.04692172958722781,0.0,0.0,0.0,0.0
0,22,3,0.03338446901846958,0.0,0.0,0.0,0.0
0,22,4,0.02376689349338091,0.0,0.0,0.0,0.0
0,22,5,0.025866494350248626,0.0,0.0,0.0,0.0
0,22,6,0.08691623533751626,0.0,0.0,0.0,0.0
0,22,7,0.03975497630368216,0.0,0.0,0.0,0.0
0,22,8,0.01804065155461764,0.0,0.0,0.0,0.0
0,22,9,0.03277978671587874,0.0,0.0,0.0,0.0
0,22,10,0.05097900836962476,0.0,0.0,0.0,0.0
0,22,11,0.06925133302378375,0.0,0.0,0.0,0.0
0,22,12,0.019559904240913036,0.0,0.0,0.0,0.0
0,22,13,0.06677102863495164,0.0,0.0,0.0,0.0
0,22,15,0.02518287322440542,0.0,0.0,0.0,0.0
0,22,16,0.01586257668664151,0.0,0.0,0.0,0.0
0,22,17,0.04909238111515615,0.0,0.0,0.0,0.0
0,22,18,0.010891637159172829,0.0,0.0,0.0,0.0
0,22,19,0.08975908453055328,0.0,0.0,0.0,0.0
0,22,20,0.046269341291025536,0.0,0.0,0.0,0.0
0,22,24,0.07518946862210095,0.0,0.0,0.0,0.0
0,22,25,0.0352928327924323,0.0,0.0,0.0,0.0
0,22,26,0.023000805271522658,0.0,0.0,0.0,0.0
0,22,27,0.00737121603388835,0.0,0.0,0.0,0.0
0,22,28,0.04111877730965354,0.0,0.0,0.0,0.0
0,22,32,0.06702637561409445,0.0,0.0,0.0,0.0
0,22,33,0.03561296869927972,0.0,0.0,0.0,0.0
0,22,34,0.05114601875778846,0.0,0.0,0.0,0.0
0,22,35,0.03060463015350013,0.0,0.0,0.0,0.0
0,22,36,0.07412145501075477,0.0,0.0,0.0,0.0
0,22,37,0.07967111490974978,0.0,0.0,0.0,0.0
0,22,38,0.045262491508930795,0.0,0.0,0.0,0.0
0,22,39,0.028765075613428615,0.0,0.0,0.0,0.0
0,22,40,0.01955403272245841,0.0,0.0,0.0,0.0
0,22,41,0.03057304988199521,0.0,0.0,0.0,0.0
0,22,42,0.025374218782981815,0.0,0.0,0.0,0.0
0,22,43,0.04648770236914636,0.0,0.0,0.0,0.0
0,22,44,0.08919985435891321,0.0,0.0,0.0,0.0
0,22,45,0.025894011816153126,0.0,0.0,0.0,0.0
0,22,46,0.0734310427388486,0.0,0.0,0.0,0.0
0,22,47,0.012481302480497114,0.0,0.0,0.0,0.0
0,22,48,0.04980166118665693,0.0,0.0,0.0,0.0
0,22,49,0.07594820543324843,0.0,0.0,0.0,0.0
0,22,50,0.08566652942568558,0.0,0.0,0.0,0.0
0,22,51,0.07613229211425732,0.0,0.0,0.0,0.0
0,22,52,0.07535952437126632,0.0,0.0,0.0,0.0
0,22,53,0.08175180054140592,0.0,0.0,0.0,0.0
0,22,54,0.006692025048747117,0.0,0.0,0.0,0.0
0,22,55,0.037153973097276236,0.0,0.0,0.0,0.0
0,22,56,0.019691489576311005,0.0,0.0,0.0,0.0
0,22,57,0.05689851288865767,0.0,0.0,0.0,0.0
0,22,58,0.05569680899382086,0.0,0.0,0.0,0.0
0,22,59,0.06653163845530385,0.0,0.0,0.0,0.0
0,22,60,0.03774141992643707,0.0,0.0,0.0,0.0
0,22,61,0.05466934120947197,0.0,0.0,0.0,0.0
0,22,62,0.007453860785788325,0.0,0.0,0.0,0.0
0,22,63,0.06201881198722723,0.0,0.0,0.0,0.0
0,23,0,0.08833805416017097,0.0,0.0,0.0,0.0
0,23,1,0.0790317764074018,0.0,0.0,0.0,0.0
0,23,2,0.02262222939234746,0.0,0.0,0.0,0.0
0,23,3,0.0808362804877525,0.0,0.0,0.0,0.0
0,23,4,0.03159404892041142,0.0,0.0,0.0,0.0
0,23,5,0.07105736326613858,0.0,0.0,0.0,0.0
0,23,6,0.08945543650397819,0.0,0.0,0.0,0.0
0,23,7,0.0677787233881982,0.0,0.0,0.0,0.0
0,23,8,0.07157179383308589,0.0,0.0,0.0,0.0
0,23,9,0.019689616952489365,0.0,0.0,0.0,0.0
0,23,10,0.033278284704793736,0.0,0.0,0.0,0.0
0,23,11,0.030106841406102897,0.0,0.0,0.0,0.0
0,23,12,0.0348861340308988,0.0,0.0,0.0,0.0
0,23,13,0.02211081294699741,0.0,0.0,0.0,0.0
0,23,14,0.055755982225786725,0.0,0.0,0.0,0.0
0,23,15,0.04329331274720005,0.0,0.0,0.0,0.0
0,23,16,0.05522408037274054,0.0,0.0,0.0,0.0
0,23,17,0.045845219149764437,0.0,0.0,0.0,0.0
0,23,18,0.03104113584345662,0.0,0.0,0.0,0.0
0,23,19,0.014996570574299232,0.0,0.0,0.0,0.0
0,23,20,0.0546018986484453,0.0,0.0,0.0,0.0
0,23,21,0.06538597274777008,0.0,0.0,0.0,0.0
0,23,24,0.06198401331871345,0.0,0.0,0.0,0.0
0,23,25,0.059462264380203925,0.0,0.0,0.0,0.0
0,23,26,0.07746594452834142,0.0,0.0,0.0,0.0
0,23,27,0.051906365037586215,0.0,0.0,0.0,0.0
0,23,28,0.02565805097587876,0.0,0.0,0.0,0.0
0,23,29,0.07049559628958435,0.0,0.0,0.0,0.0
0,23,31,0.0380767785989167,0.0,0.0,0.0,0.0
0,23,32,0.0408296659138028,0.0,0.0,0.0,0.0
0,23,33,0.0565083352441352,0.0,0.0,0.0,0.0
0,23,34,0.00988885076273515,0.0,0.0,0.0,0.0
0,23,35,0.044722121284989286,0.0,0.0,0.0,0.0
0,23,36,0.03953501068678562,0.0,0.0,0.0,0.0
0,23,37,0.009137396040737664,0.0,0.0,0.0,0.0
0,23,38,0.010241898965773821,0.0,0.0,0.0,0.0
0,23,39,0.05677152039797624,0.0,0.0,0.0,0.0
0,23,40,0.012014029191637871,0.0,0.0,0.0,0.0
0,23,41,0.08596927307049529,0.0,0.0,0.0,0.0
0,23,42,0.08069032053724871,0.0,0.0,0.0,0.0
0,23,43,0.04940453743551677,0.0,0.0,0.0,0.0
0,23,44,0.05839124712525576,0.0,0.0,0.0,0.0
0,23,45,0.08330457232309273,0.0,0.0,0.0,0.0
0,23,46,0.03652248651737848,0.0,0.0,0.0,0.0
0,23,47,0.08083523809388751,0.0,0.0,0.0,0.0
0,23,48,0.03487948829775241,0.0,0.0,0.0,0.0
0,23,49,0.05115903036244168,0.0,0.0,0.0,0.0
0,23,50,0.0744538979550783,0.0,0.0,0.0,0.0
0,23,51,0.00995089115739972,0.0,0.0,0.0,0.0
0,23,52,0.048665344911025324,0.0,0.0,0.0,0.0
0,23,53,0.054482717128957185,0.0,0.0,0.0,0.0
0,23,54,0.028507208981152915,0.0,0.0,0.0,0.0
0,23,55,0.019167371628392216,0.0,0.0,0.0,0.0
0,23,56,0.040926402244900476,0.0,0.0,0.0,0.0
0,23,57,0.04622380574482763,0.0,0.0,0.0,0.0
0,23,58,0.030546676730836116,0.0,0.0,0.0,0.0
0,23,59,0.03318664506803142,0.0,0.0,0.0,0.0
0,23,60,0.033358385385822725,0.0,0.0,0.0,0.0
0,23,61,0.06696012352289335,0.0,0.0,0.0,0.0
0,23,62,0.08329567804514526,0.0,0.0,0.0,0.0
0,23,63,0.08142456958226196,0.0,0.0,0.0,0.0
0,24,0,0.048544184058225116,0.0,0.0,0.0,0.0
0,24,1,0.034374509722324614,0.0,0.0,0.0,0.0
0,24,2,0.04351995665700282,0.0,0.0,0.0,0.0
0,24,3,0.009456496165170955,0.0,0.0,0.0,0.0
0,24,4,0.056884115018917415,0.0,0.0,0.0,0.0
0,24,5,0.03409369205092251,0.0,0.0,0.0,0.0
0,24,6,0.05026403683564124,0.0,0.0,0.0,0.0
0,24,7,0.02839238053808603,0.0,0.0,0.0,0.0
0,24,8,0.06444480764865163,0.0,0.0,0.0,0.0
0,24,9,0.0722149431046412,0.0,0.0,0.0,0.0
0,24,10,0.08434337032260188,0.0,0.0,0.0,0.0
0,24,11,0.011046885637715593,0.0,0.0,0.0,0.0
0,24,12,0.08299752795310679,0.0,0.0,0.0,0.0
0,24,13,0.00888315317934632,0.0,0.0,0.0,0.0
0,24,14,0.03140333601807444,0.0,0.0,0.0,0.0
0,24,15,0.03416947985102893,0.0,0.0,0.0,0.0
0,24,16,0.015434466774361085,0.0,0.0,0.0,0.0
0,24,17,0.08605849295897634,0.0,0.0,0.0,0.0
0,24,18,0.08410803471162252,0.0,0.0,0.0,0.0
0,24,19,0.04698720763490571,0.0,0.0,0.0,0.0
0,24,20,0.08620021516635898,0.0,0.0,0.0,0.0
0,24,21,0.03260033323242012,0.0,0.0,0.0,0.0
0,24,22,0.0520745656827137,0.0,0.0,0.0,0.0
0,24,23,0.007178906823712871,0.0,0.0,0.0,0.0
0,24,25,0.038224115071678215,0.0,0.0,0.0,0.0
0,24,26,0.07354848900758489,0.0,0.0,0.0,0.0
0,24,27,0.06678566765433894,0.0,0.0,0.0,0.0
0,24,28,0.0660020257804187,0.0,0.0,0.0,0.0
0,24,29,0.056689228422689,0.0,0.0,0.0,0.0
0,24,30,0.03602262333716002,0.0,0.0,0.0,0.0
0,24,31,0.04496778062735285,0.0,0.0,0.0,0.0
0,24,32,0.07207525625761992,0.0,0.0,0.0,0.0
0,24,33,0.046297206436877486,0.0,0.0,0.0,0.0
0,24,34,0.06861467451090207,0.0,0.0,0.0,0.0
0,24,35,0.029571302112212663,0.0,0.0,0.0,0.0
0,24,36,0.0892569101873626,0.0,0.0,0.0,0.0
0,24,37,0.04435455027102454,0.0,0.0,0.0,0.0
0,24,38,0.07346426350470951,0.0,0.0,0.0,0.0
0,24,39,0.007531917673114353,0.0,0.0,0.0,0.0
0,24,40,0.05108661950375137,0.0,0.0,0.0,0.0
0,24,41,0.043952468156780736,0.0,0.0,0.0,0.0
0,24,42,0.05383670401892326,0.0,0.0,0.0,0.0
0,24,43,0.07067369408141627,0.0,0.0,0.0,0.0
0,24,44,0.05640515484118323,0.0,0.0,0.0,0.0
0,24,45,0.05045671842439368,0.0,0.0,0.0,0.0
0,24,46,0.058404606094913186,0.0,0.0,0.0,0.0
0,24,47,0.009266564581959128,0.0,0.0,0.0,0.0
0,24,48,0.051532997486562204,0.0,0.0,0.0,0.0
0,24,49,0.06525950559781543,0.0,0.0,0.0,0.0
0,24,50,0.0670419997505759,0.0,0.0,0.0,0.0
0,24,51,0.08879592830321589,0.0,0.0,0.0,0.0
0,24,52,0.008819013948733695,0.0,0.0,0.0,0.0
0,24,53,0.03742915768563804,0.0,0.0,0.0,0.0
0,24,54,0.08943545106679991,0.0,0.0,0.0,0.0
0,24,55,0.03681490056199868,0.0,0.0,0.0,0.0
0,24,56,0.04426436951482989,0.0,0.0,0.0,0.0
0,24,57,0.06869380517602544,0.0,0.0,0.0,0.0
0,24,58,0.014129161775427503,0.0,0.0,0.0,0.0
0,24,59,0.03991958009665702,0.0,0.0,0.0,0.0
0,24,60,0.024049123793555456,0.0,0.0,0.0,0.0
0,24,61,0.03336997710479115,0.0,0.0,0.0,0.0
0,24,62,0.026585363317015324,0.0,0.0,0.0,0.0
0,24,63,0.08316456012199273,0.0,0.0,0.0,0.0
0,25,0,0.07408674662722826,0.0,0.0,0.0,0.0
0,25,1,0.07356940648675625,0.0,0.0,0.0,0.0
0,25,2,0.017617461579029978,0.0,0.0,0.0,0.0
0,25,3,0.007932180494439268,0.0,0.0,0.0,0.0
0,25,4,0.055798164163816825,0.0,0.0,0.0,0.0
0,25,5,0.04059179479330476,0.0,0.0,0.0,0.0
0,25,6,0.06654004187980843,0.0,0.0,0.0,0.0
0,25,7,0.08358734587123251,0.0,0.0,0.0,0.0
0,25,8,0.009858038062842425,0.0,0.0,0.0,0.0
0,25,9,0.06925420782826523,0.0,0.0,0.0,0.0
0,25,10,0.035313224055069356,0.0,0.0,0.0,0.0
0,25,11,0.0072255541682221865,0.0,0.0,0.0,0.0
0,25,12,0.03271958027505308,0.0,0.0,0.0,0.0
0,25,13,0.06191579971920725,0.0,0.0,0.0,0.0
0,25,14,0.032583475294947,0.0,0.0,0.0,0.0
0,25,15,0.08259384333230939,0.0,0.0,0.0,0.0
0,25,16,0.04706745510604148,0.0,0.0,0.0,0.0
0,25,17,0.041927806142594885,0.0,0.0,0.0,0.0
0,25,19,0.07571529665559902,0.0,0.0,0.0,0.0
0,25,20,0.06373768040801009,0.0,0.0,0.0,0.0
0,25,21,0.04627415198449703,0.0,0.0,0.0,0.0
0,25,22,0.0375766325004144,0.0,0.0,0.0,0.0
0,25,23,0.033546809555825265,0.0,0.0,0.0,0.0
0,25,24,0.028404845510382595,0.0,0.0,0.0,0.0
0,25,26,0.011477426485858382,0.0,0.0,0.0,0.0
0,25,27,0.049751589608998927,0.0,0.0,0.0,0.0
0,25,28,0.06072311078612289,0.0,0.0,0.0,0.0
0,25,29,0.038558283699662146,0.0,0.0,0.0,0.0
0,25,30,0.04682632901252907,0.0,0.0,0.0,0.0
0,25,31,0.041539502562048414,0.0,0.0,0.0,0.0
0,25,32,0.018670269722858047,0.0,0.0,0.0,0.0
0,25,33,0.017293098343953563,0.0,0.0,0.0,0.0
0,25,34,0.06955066821453795,0.0,0.0,0.0,0.0
0,25,35,0.060660806387764936,0.0,0.0,0.0,0.0
0,25,36,0.009933423702278402,0.0,0.0,0.0,0.0
0,25,37,0.007083769977675618,0.0,0.0,0.0,0.0
0,25,38,0.058740613308526334,0.0,0.0,0.0,0.0
0,25,39,0.023293536285021836,0.0,0.0,0.0,0.0
0,25,40,0.027476863912793283,0.0,0.0,0.0,0.0
0,25,41,0.08785082806309397,0.0,0.0,0.0,0.0
0,25,42,0.06301397684575037,0.0,0.0,0.0,0.0
0,25,43,0.042342507650697594,0.0,0.0,0.0,0.0
0,25,44,0.012806364082758632,0.0,0.0,0.0,0.0
0,25,45,0.02642245428971028,0.0,0.0,0.0,0.0
0,25,46,0.05167555867901785,0.0,0.0,0.0,0.0
0,25,47,0.05271680542323081,0.0,0.0,0.0,0.0
0,25,48,0.0859842080996265,0.0,0.0,0.0,0.0
0,25,49,0.05409649881962788,0.0,0.0,0.0,0.0
0,25,50,0.040289638941094275,0.0,0.0,0.0,0.0
0,25,51,0.07621858162431375,0.0,0.0,0.0,0.0
0,25,52,0.030592032002437007,0.0,0.0,0.0,0.0
0,25,53,0.04325373055444702,0.0,0.0,0.0,0.0
0,25,54,0.037570296847574174,0.0,0.0,0.0,0.0
0,25,55,0.05456764790629055,0.0,0.0,0.0,0.0
0,25,56,0.07313117841980822,0.0,0.0,0.0,0.0
0,25,57,0.07248480157246154,0.0,0.0,0.0,0.0
0,25,58,0.058056189549154785,0.0,0.0,0.0,0.0
0,25,59,0.08244596537595761,0.0,0.0,0.0,0.0
0,25,60,0.024193641546023464,0.0,0.0,0.0,0.0
0,25,61,0.03716748269886913,0.0,0.0,0.0,0.0
0,25,62,0.05327535689639905,0.0,0.0,0.0,0.0
0,25,63,0.08672785751597405,0.0,0.0,0.0,0.0
0,26,0,0.06029919432232254,0.0,0.0,0.0,0.0
0,26,1,0.011282439609049465,0.0,0.0,0.0,0.0
0,26,2,0.07259400654644807,0.0,0.0,0.0,0.0
0,26,3,0.08549037785198435,0.0,0.0,0.0,0.0
0,26,4,0.0736936019906391,0.0,0.0,0.0,0.0
0,26,5,0.07965608454171536,0.0,0.0,0.0,0.0
0,26,6,0.011408244045304352,0.0,0.0,0.0,0.0
0,26,7,0.06952343708940577,0.0,0.0,0.0,0.0
0,26,8,0.07199595884165026,0.0,0.0,0.0,0.0
0,26,9,0.006750403772605008,0.0,0.0,0.0,0.0
0,26,10,0.0876106617099494,0.0,0.0,0.0,0.0
0,26,11,0.03096534775047817,0.0,0.0,0.0,0.0
0,26,12,0.08155596830362309,0.0,0.0,0.0,0.0
0,26,13,0.058039528710019876,0.0,0.0,0.0,0.0
0,26,14,0.030780598435913353,0.0,0.0,0.0,0.0
0,26,15,0.04162960952390884,0.0,0.0,0.0,0.0
0,26,16,0.07133470082479587,0.0,0.0,0.0,0.0
0,26,17,0.02799136296097595,0.0,0.0,0.0,0.0
0,26,18,0.039842706633796354,0.0,0.0,0.0,0.0
0,26,19,0.050150228743159934,0.0,0.0,0.0,0.0
0,26,20,0.014369972248900832,0.0,0.0,0.0,0.0
0,26,21,0.05886684745180224,0.0,0.0,0.0,0.0
0,26,22,0.03368472148832718,0.0,0.0,0.0,0.0
0,26,23,0.07501521613901509,0.0,0.0,0.0,0.0
0,26,24,0.03985388943184501,0.0,0.0,0.0,0.0
0,26,25,0.059162822581649926,0.0,0.0,0.0,0.0
0,26,26,0.07557002180405285,0.0,0.0,0.0,0.0
0,26,27,0.08745117392677167,0.0,0.0,0.0,0.0
0,26,28,0.029836213829123978,0.0,0.0,0.0,0.0
0,26,29,0.0701589823441553,0.0,0.0,0.0,0.0
0,26,30,0.03515394819859884,0.0,0.0,0.0,0.0
0,26,31,0.04311609468078355,0.0,0.0,0.0,0.0
0,26,32,0.0798312043097901,0.0,0.0,0.0,0.0
0,26,33,0.033699387223828994,0.0,0.0,0.0,0.0
0,26,34,0.04583409364746967,0.0,0.0,0.0,0.0
0,26,35,0.08473041957187817,0.0,0.0,0.0,0.0
0,26,36,0.07861123276063808,0.0,0.0,0.0,0.0
0,26,37,0.05906481473478969,0.0,0.0,0.0,0.0
0,26,38,0.03863020810368738,0.0,0.0,0.0,0.0
0,26,39,0.08693103494680081,0.0,0.0,0.0,0.0
0,26,40,0.04315255298499021,0.0,0.0,0.0,0.0
0,26,41,0.027743848861496903,0.0,0.0,0.0,0.0
0,26,42,0.03678832859503003,0.0,0.0,0.0,0.0
0,26,43,0.010813421565214303,0.0,0.0,0.0,0.0
0,26,44,0.024705572943599707,0.0,0.0,0.0,0.0
0,26,45,0.08996678586180833,0.0,0.0,0.0,0.0
0,26,46,0.044795384186937966,0.0,0.0,0.0,0.0
0,26,47,0.014499825402149643,0.0,0.0,0.0,0.0
0,26,48,0.03763075833931432,0.0,0.0,0.0,0.0
0,26,49,0.06040869446909114,0.0,0.0,0.0,0.0
0,26,50,0.06435059775330856,0.0,0.0,0.0,0.0
0,26,51,0.012205415670626983,0.0,0.0,0.0,0.0
0,26,52,0.007885544170982542,0.0,0.0,0.0,0.0
0,26,53,0.019861458453489002,0.0,0.0,0.0,0.0
0,26,54,0.06645189244362354,0.0,0.0,0.0,0.0
0,26,55,0.07988628969644099,0.0,0.0,0.0,0.0
0,26,56,0.07280177455299863,0.0,0.0,0.0,0.0
0,26,57,0.041880041811675955,0.0,0.0,0.0,0.0
0,26,58,0.08517811288518981,0.0,0.0,0.0,0.0
0,26,59,0.023851876016178268,0.0,0.0,0.0,0.0
0,26,60,0.060288873860058365,0.0,0.0,0.0,0.0
0,26,61,0.020995154361021333,0.0,0.0,0.0,0.0
0,26,62,0.032043500328069796,0.0,0.0,0.0,0.0
0,26,63,0.08064360331958591,0.0,0.0,0.0,0.0
0,27,0,0.07550467951000966,0.0,0.0,0.0,0.0
0,27,1,0.02352918096908556,0.0,0.0,0.0,0.0
0,27,2,0.07739525562619876,0.0,0.0,0.0,0.0
0,27,3,0.05432777837086691,0.0,0.0,0.0,0.0
0,27,4,0.06706871750430518,0.0,0.0,0.0,0.0
0,27,5,0.01770009503702033,0.0,0.0,0.0,0.0
0,27,6,0.020678830547113815,0.0,0.0,0.0,0.0
0,27,7,0.01855399130024203,0.0,0.0,0.0,0.0
0,27,8,0.08342335001961397,0.0,0.0,0.0,0.0
0,27,9,0.06367890221925032,0.0,0.0,0.0,0.0
0,27,10,0.048863278461341794,0.0,0.0,0.0,0.0
0,27,11,0.07182904007685091,0.0,0.0,0.0,0.0
0,27,12,0.03723716743770177,0.0,0.0,0.0,0.0
0,27,13,0.0776730462956075,0.0,0.0,0.0,0.0
0,27,14,0.05421128988130079,0.0,0.0,0.0,0.0
0,27,15,0.034215246675516696,0.0,0.0,0.0,0.0
0,27,16,0.045186103717604606,0.0,0.0,0.0,0.0
0,27,17,0.019580132034467256,0.0,0.0,0.0,0.0
0,27,18,0.06205714910172752,0.0,0.0,0.0,0.0
0,27,19,0.06185147072749831,0.0,0.0,0.0,0.0
0,27,20,0.07143168550503554,0.0,0.0,0.0,0.0
0,27,21,0.059538228279099124,0.0,0.0,0.0,0.0
0,27,22,0.08830387014499652,0.0,0.0,0.0,0.0
0,27,23,0.013974178616573978,0.0,0.0,0.0,0.0
0,27,24,0.030723173294518194,0.0,0.0,0.0,0.0
0,27,25,0.08726758920508997,0.0,0.0,0.0,0.0
0,27,26,0.057353522818416165,0.0,0.0,0.0,0.0
0,27,28,0.0315302726253195,0.0,0.0,0.0,0.0
0,27,29,0.0889546699402813,0.0,0.0,0.0,0.0
0,27,30,0.08406982608367063,0.0,0.0,0.0,0.0
0,27,31,0.05004969533789467,0.0,0.0,0.0,0.0
0,27,32,0.06700385152344161,0.0,0.0,0.0,0.0
0,27,33,0.08183524029092196,0.0,0.0,0.0,0.0
0,27,34,0.03156366492192135,0.0,0.0,0.0,0.0
0,27,35,0.06221018905403608,0.0,0.0,0.0,0.0
0,27,36,0.08823179634696032,0.0,0.0,0.0,0.0
0,27,37,0.020797246631979474,0.0,0.0,0.0,0.0
0,27,38,0.01321222533866979,0.0,0.0,0.0,0.0
0,27,39,0.02252077327574331,0.0,0.0,0.0,0.0
0,27,40,0.051231729214906284,0.0,0.0,0.0,0.0
0,27,41,0.04446053233979706,0.0,0.0,0.0,0.0
0,27,42,0.02074142632098789,0.0,0.0,0.0,0.0
0,27,43,0.07361060191695687,0.0,0.0,0.0,0.0
0,27,44,0.035107997889843603,0.0,0.0,0.0,0.0
0,27,45,0.03395061742598246,0.0,0.0,0.0,0.0
0,27,46,0.07831921316024752,0.0,0.0,0.0,0.0
0,27,47,0.034133901342715,0.0,0.0,0.0,0.0
0,27,48,0.015952356078601522,0.0,0.0,0.0,0.0
0,27,49,0.06771374293606199,0.0,0.0,0.0,0.0
0,27,50,0.060605184867971076,0.0,0.0,0.0,0.0
0,27,51,0.007659651548569287,0.0,0.0,0.0,0.0
0,27,52,0.08589029854622941,0.0,0.0,0.0,0.0
0,27,53,0.043314713071252536,0.0,0.0,0.0,0.0
0,27,54,0.058046386371504465,0.0,0.0,0.0,0.0
0,27,55,0.06495247947836674,0.0,0.0,0.0,0.0
0,27,56,0.02206956910121568,0.0,0.0,0.0,0.0
0,27,57,0.045694749840783457,0.0,0.0,0.0,0.0
0,27,58,0.04147907747110132,0.0,0.0,0.0,0.0
0,27,59,0.026731855379206637,0.0,0.0,0.0,0.0
0,27,60,0.017833932272295083,0.0,0.0,0.0,0.0
0,27,61,0.04876684400585014,0.0,0.0,0.0,0.0
0,27,62,0.0566122448070766,0.0,0.0,0.0,0.0
0,27,63,0.02059285628798553,0.0,0.0,0.0,0.0
0,28,0,0.08704178376988746,0.0,0.0,0.0,0.0
0,28,1,0.08180436391884278,0.0,0.0,0.0,0.0
0,28,2,0.0076253541911147265,0.0,0.0,0.0,0.0
0,28,3,0.07646932111475573,0.0,0.0,0.0,0.0
0,28,4,0.04475873899498552,0.0,0.0,0.0,0.0
0,28,5,0.028649621534097724,0.0,0.0,0.0,0.0
0,28,6,0.05507025040710034,0.0,0.0,0.0,0.0
0,28,7,0.04733302904119677,0.0,0.0,0.0,0.0
0,28,8,0.015399042854248087,0.0,0.0,0.0,0.0
0,28,9,0.04618857398562653,0.0,0.0,0.0,0.0
0,28,10,0.015594567210193262,0.0,0.0,0.0,0.0
0,28,11,0.07778774857339332,0.0,0.0,0.0,0.0
0,28,12,0.06746428886661918,0.0,0.0,0.0,0.0
0,28,13,0.03142373587317434,0.0,0.0,0.0,0.0
0,28,14,0.029626204192836438,0.0,0.0,0.0,0.0
0,28,15,0.07329166516673452,0.0,0.0,0.0,0.0
0,28,16,0.01618098812527607,0.0,0.0,0.0,0.0
0,28,17,0.02769029395796413,0.0,0.0,0.0,0.0
0,28,18,0.07284440959027533,0.0,0.0,0.0,0.0
0,28,19,0.0661082438484383,0.0,0.0,0.0,0.0
0,28,22,0.07511849380973948,0.0,0.0,0.0,0.0
0,28,23,0.057933551155037295,0.0,0.0,0.0,0.0
0,28,24,0.053080474912304755,0.0,0.0,0.0,0.0
0,28,25,0.05578293607962642,0.0,0.0,0.0,0.0
0,28,26,0.08051705215367924,0.0,0.0,0.0,0.0
0,28,27,0.050494575691520584,0.0,0.0,0.0,0.0
0,28,30,0.030890161219468346,0.0,0.0,0.0,0.0
0,28,31,0.07633238241670275,0.0,0.0,0.0,0.0
0,28,32,0.03375145444030368,0.0,0.0,0.0,0.0
0,28,33,0.00687611666843977,0.0,0.0,0.0,0.0
0,28,34,0.019101721812467585,0.0,0.0,0.0,0.0
